rank,row_index,customerID,calibrated_probability,actual_churn,budget_before,success,budget_after,cumulative_profit
789,1115,5240-CAOYT,0.1323529411764706,0,27120,False,27110,26110
790,803,5473-KHBPS,0.1323529411764706,0,27110,False,27100,26100
791,230,5514-YQENT,0.1323529411764706,0,27100,False,27090,26090
792,440,6198-PNNSZ,0.1323529411764706,0,27090,False,27080,26080
793,606,6682-QJDGB,0.1323529411764706,1,27080,True,27170,26170
794,625,6776-TLWOI,0.1323529411764706,1,27170,True,27260,26260
795,1316,6900-RBKER,0.1323529411764706,0,27260,False,27250,26250
796,238,6968-MHOMU,0.1323529411764706,0,27250,False,27240,26240
797,673,6993-YCOBK,0.1323529411764706,0,27240,False,27230,26230
798,99,7017-VFULY,0.1323529411764706,0,27230,False,27220,26220
799,403,7629-WIXZF,0.1323529411764706,0,27220,False,27210,26210
800,1014,7764-BDPEE,0.1323529411764706,0,27210,False,27200,26200
801,1002,7789-CRUVC,0.1323529411764706,0,27200,False,27190,26190
802,1381,7919-ZODZZ,0.1323529411764706,0,27190,False,27180,26180
803,1209,8166-ORCHU,0.1323529411764706,0,27180,False,27170,26170
804,172,8401-EMUWF,0.1323529411764706,0,27170,False,27160,26160
805,434,8582-KRHPJ,0.1323529411764706,0,27160,False,27150,26150
806,543,8741-LQOBK,0.1323529411764706,0,27150,False,27140,26140
807,167,8849-GYOKR,0.1323529411764706,1,27140,True,27230,26230
808,1360,8985-OOPOS,0.1323529411764706,0,27230,False,27220,26220
809,68,9033-EOXWV,0.1323529411764706,1,27220,True,27310,26310
810,660,9308-ANMVE,0.1323529411764706,0,27310,False,27300,26300
811,652,9378-FXTIZ,0.1323529411764706,1,27300,True,27390,26390
812,309,9788-YTFGE,0.1323529411764706,0,27390,False,27380,26380
813,918,9822-BIIGN,0.1323529411764706,0,27380,False,27370,26370
814,1276,9986-BONCE,0.1323529411764706,1,27370,True,27460,26460
815,1080,0257-KXZGU,0.13043478260869565,0,27460,False,27450,26450
816,665,0440-UEDAI,0.13043478260869565,0,27450,False,27440,26440
817,1283,2155-AMQRX,0.13043478260869565,0,27440,False,27430,26430
818,672,3077-RSNTJ,0.13043478260869565,0,27430,False,27420,26420
819,380,3096-WPXBT,0.13043478260869565,0,27420,False,27410,26410
820,511,5445-PZWGX,0.13043478260869565,1,27410,True,27500,26500
821,600,5850-BDWCY,0.13043478260869565,0,27500,False,27490,26490
822,1234,6421-SZVEM,0.13043478260869565,0,27490,False,27480,26480
823,524,9039-RBEEE,0.13043478260869565,1,27480,True,27570,26570
824,220,9128-CPXKI,0.13043478260869565,0,27570,False,27560,26560
825,886,9405-GPBBG,0.13043478260869565,0,27560,False,27550,26550
826,1141,9565-JSNFM,0.13043478260869565,1,27550,True,27640,26640
827,438,0289-IVARM,0.13008130081300814,0,27640,False,27630,26630
828,777,0377-JBKKT,0.13008130081300814,0,27630,False,27620,26620
829,362,0743-HRVFF,0.13008130081300814,0,27620,False,27610,26610
830,697,1784-BXEFA,0.13008130081300814,0,27610,False,27600,26600
831,1070,2212-LYASK,0.13008130081300814,0,27600,False,27590,26590
832,145,2323-ARSVR,0.13008130081300814,0,27590,False,27580,26580
833,757,2533-QVMSK,0.13008130081300814,1,27580,True,27670,26670
834,263,3011-WQKSZ,0.13008130081300814,0,27670,False,27660,26660
835,1047,3571-DPYUH,0.13008130081300814,0,27660,False,27650,26650
836,1161,3847-BAERP,0.13008130081300814,0,27650,False,27640,26640
837,558,4002-BQWPQ,0.13008130081300814,0,27640,False,27630,26630
838,902,4353-HYOJD,0.13008130081300814,0,27630,False,27620,26620
839,108,4378-MYPGO,0.13008130081300814,0,27620,False,27610,26610
840,541,4759-PXTAN,0.13008130081300814,0,27610,False,27600,26600
841,378,5236-PERKL,0.13008130081300814,1,27600,True,27690,26690
842,1100,5271-YNWVR,0.13008130081300814,1,27690,True,27780,26780
843,474,5446-DKWYW,0.13008130081300814,0,27780,False,27770,26770
844,1315,6164-HXUGH,0.13008130081300814,0,27770,False,27760,26760
845,608,6258-NGCNG,0.13008130081300814,0,27760,False,27750,26750
846,164,6568-POCUI,0.13008130081300814,0,27750,False,27740,26740
847,1095,6734-FQAJX,0.13008130081300814,0,27740,False,27730,26730
848,656,7641-TQFHN,0.13008130081300814,0,27730,False,27720,26720
849,534,7666-WKRON,0.13008130081300814,1,27720,True,27810,26810
850,242,7691-XVTZH,0.13008130081300814,0,27810,False,27800,26800
851,352,7750-EYXWZ,0.13008130081300814,0,27800,False,27790,26790
852,860,8053-WWDRO,0.13008130081300814,1,27790,True,27880,26880
853,1039,8970-ANWXO,0.13008130081300814,0,27880,False,27870,26870
854,89,9330-VOFSZ,0.13008130081300814,0,27870,False,27860,26860
855,959,9364-YKUVW,0.13008130081300814,0,27860,False,27850,26850
856,1015,9480-BQJEI,0.13008130081300814,0,27850,False,27840,26840
857,141,9586-JGQKH,0.13008130081300814,0,27840,False,27830,26830
858,1108,0106-UGRDO,0.11057692307692307,0,27830,False,27820,26820
859,188,0297-RBCSG,0.11057692307692307,0,27820,False,27810,26810
860,221,0484-FFVBJ,0.11057692307692307,0,27810,False,27800,26800
861,942,0661-KBKPA,0.11057692307692307,0,27800,False,27790,26790
862,152,0665-XHDJU,0.11057692307692307,0,27790,False,27780,26780
863,1278,0725-CXOTM,0.11057692307692307,0,27780,False,27770,26770
864,513,0727-BNRLG,0.11057692307692307,0,27770,False,27760,26760
865,160,0868-VJRDR,0.11057692307692307,0,27760,False,27750,26750
866,133,0895-LMRSF,0.11057692307692307,0,27750,False,27740,26740
867,1376,1036-GUDCL,0.11057692307692307,0,27740,False,27730,26730
868,825,1097-FSPVW,0.11057692307692307,0,27730,False,27720,26720
869,919,1136-XGEQU,0.11057692307692307,0,27720,False,27710,26710
870,515,1264-FUHCX,0.11057692307692307,0,27710,False,27700,26700
871,365,1444-VVSGW,0.11057692307692307,1,27700,True,27790,26790
872,451,2129-ALKBS,0.11057692307692307,0,27790,False,27780,26780
873,715,2408-PSJVE,0.11057692307692307,0,27780,False,27770,26770
874,129,2428-ZMCTB,0.11057692307692307,0,27770,False,27760,26760
875,376,2746-DIJLO,0.11057692307692307,0,27760,False,27750,26750
876,307,2969-WGHQO,0.11057692307692307,0,27750,False,27740,26740
877,1017,3181-MIZBN,0.11057692307692307,0,27740,False,27730,26730
878,1029,3339-EAQNV,0.11057692307692307,0,27730,False,27720,26720
879,351,3594-UVONA,0.11057692307692307,1,27720,True,27810,26810
880,168,3623-FQBOX,0.11057692307692307,0,27810,False,27800,26800
881,767,3733-UOCWF,0.11057692307692307,0,27800,False,27790,26790
882,790,3766-EJLFL,0.11057692307692307,0,27790,False,27780,26780
883,1329,4501-UYKBC,0.11057692307692307,0,27780,False,27770,26770
884,1241,4627-MIHJH,0.11057692307692307,0,27770,False,27760,26760
885,923,4785-QRJHC,0.11057692307692307,1,27760,True,27850,26850
886,7,4830-FAXFM,0.11057692307692307,0,27850,False,27840,26840
887,337,5236-XMZJY,0.11057692307692307,0,27840,False,27830,26830
888,243,5360-LJCNJ,0.11057692307692307,0,27830,False,27820,26820
889,823,5566-SOEZD,0.11057692307692307,0,27820,False,27810,26810
890,206,6075-QMNRR,0.11057692307692307,0,27810,False,27800,26800
891,468,6112-KTHFQ,0.11057692307692307,0,27800,False,27790,26790
892,691,6242-SGYTS,0.11057692307692307,0,27790,False,27780,26780
893,612,6766-HFKLA,0.11057692307692307,0,27780,False,27770,26770
894,345,6797-LNAQX,0.11057692307692307,1,27770,True,27860,26860
895,323,6838-HVLXG,0.11057692307692307,0,27860,False,27850,26850
896,1387,6968-URWQU,0.11057692307692307,0,27850,False,27840,26840
897,1323,7233-IOQNP,0.11057692307692307,0,27840,False,27830,26830
898,545,7266-GSSJX,0.11057692307692307,0,27830,False,27820,26820
899,279,7531-GQHME,0.11057692307692307,0,27820,False,27810,26810
900,1183,7654-YWJUF,0.11057692307692307,0,27810,False,27800,26800
901,261,7663-CUXZB,0.11057692307692307,0,27800,False,27790,26790
902,1004,8034-RYTVV,0.11057692307692307,0,27790,False,27780,26780
903,1214,8400-WZICQ,0.11057692307692307,0,27780,False,27770,26770
904,671,8409-WQJUX,0.11057692307692307,0,27770,False,27760,26760
905,791,8457-XIGKN,0.11057692307692307,0,27760,False,27750,26750
906,780,8646-JCOMS,0.11057692307692307,0,27750,False,27740,26740
907,1176,8735-NBLWT,0.11057692307692307,0,27740,False,27730,26730
908,356,8819-ZBYNA,0.11057692307692307,0,27730,False,27720,26720
909,73,9138-EFSMO,0.11057692307692307,0,27720,False,27710,26710
910,364,9143-CANJF,0.11057692307692307,0,27710,False,27700,26700
911,1325,9256-JTBNZ,0.11057692307692307,0,27700,False,27690,26690
912,281,9367-TCUYN,0.11057692307692307,0,27690,False,27680,26680
913,595,9402-ROUMJ,0.11057692307692307,0,27680,False,27670,26670
914,1198,9931-KGHOA,0.11057692307692307,0,27670,False,27660,26660
